"M_range","Site","Plot","Z","Type","Essence","Diameter","Position","Contact","Sap_max","P_Bux","X","Y"
"Massif_central","M4","M4",1487.605048,"Bois mort au sol","Feuillus",40,"Axe de pente","Partiel","2","0",683093.808092799,6442345.7388654
"Massif_central","M4","M4",1485.100031,"Bois mort au sol","Résineux",80,"Perpandiculaire","Partiel","4","0",683083.583406391,6442347.43263873
"Massif_central","M4","M4",1481.200012,"Bois mort au sol","Résineux",65,"Autre","Partiel","2","0",683066.633766933,6442335.7061403
"Massif_central","M4","M4",1471.230066,"Bois mort au sol","Résineux",50,"Perpandiculaire","Total","4","0",683069.624154712,6442335.80905408
"Massif_central","M4","M4",1477.800049,"Bois mort au sol","Résineux",40,"Autre",NA,"3","0",683071.179425005,6442329.02997834
"Massif_central","M4","M4",1473.185046,"Bois mort au sol","Résineux",25,"Autre","Partiel","4","0",683064.258037121,6442330.15946952
"Massif_central","M4","M4",1472.6,"Bois mort au sol","Résineux",30,"Axe de pente","Partiel","3","0",683066.072367513,6442331.82046819
"Massif_central","M4","M4",1468.205011,"Bois mort au sol","Résineux",45,"Perpandiculaire","Partiel","4","0",683068.419040584,6442326.70517863
"Massif_central","M4","M4",1468.86001,"Bois mort au sol","Résineux",50,"Perpandiculaire","Partiel","4","1",683063.931787251,6442325.93996784
"Massif_central","M4","M4",1465.095056,"Bois mort au sol","Feuillus",20,"Autre","Partiel","4","0",683072.775866398,6442308.47898831
"Massif_central","M4","M4",1404.599976,"Souche","Résineux",115,NA,NA,"4","0",683116.18124015,6442239.50187109
"Massif_central","M4","M4",1405.220026,"Souche","Résineux",80,NA,NA,"4","0",683115.718469979,6442242.94607974
"Massif_central","M4","M4",1405.900018,"Bois mort au sol","Feuillus",30,"Autre","Total","4","0",683114.93159372,6442242.94821806
"Massif_central","M4","M4",1408.705072,"Bois mort au sol","Résineux",20,"Autre","Total","4","0",683116.093498647,6442236.17022131
"Massif_central","M4","M4",1413.529999,"Bois mort au sol","Résineux",25,"Axe de pente","Partiel","4","0",683118.208410659,6442232.6104606
"Massif_central","M4","M4",1410.49502,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",683112.964101221,6442242.84250217
"Massif_central","M4","M4",1419.100037,"Bois mort au sol","Résineux",20,"Axe de pente","Partiel","4","0",683135.863406644,6442243.22455913
"Massif_central","M4","M4",1421.330023,"Bois mort au sol","Résineux",50,"Autre","Partiel","4","0",683136.339149575,6442244.55602315
"Massif_central","M4","M4",1432.58501,"Bois mort au sol","Feuillus",20,"Axe de pente","Partiel","3","0",683133.121097996,6442247.56345739
"Massif_central","M4","M4",1418.700073,"Souche","Résineux",75,NA,NA,"2","0",683136.327695122,6442240.33566259
"Massif_central","M4","M4",1422.955005,"Souche","Résineux",55,NA,NA,"4","0",683141.971209364,6442232.21275354
"Massif_central","M4","M4",1420.394763,"Bois mort au sol","Résineux",15,"Axe de pente","Total","3","0",683152.88381399,6442222.96493112
"Massif_central","M4","M4",1430.084979,"Bois mort au sol","Résineux",25,"Autre","Total","3","0",683163.607033598,6442230.93239695
"Massif_central","M4","M4",1426.025012,"Souche","Résineux",80,NA,NA,"3","0",683165.439120027,6442239.14609028
"Massif_central","M4","M4",1425.360034,"Souche","Résineux",55,NA,NA,"4","0",683165.519613168,6442239.81224982
"Massif_central","M4","M4",1450.900024,"Bois mort au sol","Résineux",75,"Axe de pente","Total","5","0",683153.873838678,6442239.84381374
"Massif_central","M4","M4",1419.865009,"Souche","Résineux",55,NA,NA,"4","0",683172.058510084,6442242.68217316
"Massif_central","M4","M4",1424.505048,"Souche","Résineux",80,NA,NA,"4","0",683171.815528827,6442240.1283837
"Massif_central","M4","M4",1415.180042,"Bois mort au sol","Résineux",30,"Axe de pente","Total","5","0",683185.888654365,6442264.74625541
"Massif_central","M4","M4",1420.66001,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","4","0",683186.605255511,6442267.85407827
"Massif_central","M4","M4",1428.630023,"Bois mort au sol","Résineux",30,"Autre","Partiel","4","0",683195.423040358,6442269.60723034
"Massif_central","M4","M4",1425.885022,"Bois mort au sol","Résineux",80,"Axe de pente","Total","4","0",683197.891779077,6442280.48472072
"Massif_central","M4","M4",1414.590021,"Bois mort au sol","Résineux",75,"Autre","Partiel","4","1",683196.709369329,6442279.71047783
"Massif_central","M4","M4",1418.175018,"Bois mort au sol","Résineux",50,"Autre","Partiel","4","0",683197.726596006,6442277.59753134
"Massif_central","M4","M4",1417.345007,"Souche","Résineux",50,NA,NA,"4","0",683207.710864036,6442274.23865184
"Massif_central","M4","M4",1422.925018,"Bois mort au sol","Feuillus",10,"Perpandiculaire","Total","3","0",683212.541392484,6442285.55401698
"Massif_central","M4","M4",1415.664984,"Bois mort au sol","Résineux",15,"Axe de pente","Total","3","0",683217.27281728,6442289.31737456
"Massif_central","M4","M4",1409.230066,"Souche","Résineux",70,NA,NA,"5","0",683220.735946766,6442289.64121008
"Massif_central","M4","M4",1431.344995,"Bois mort au sol","Résineux",100,"Autre","Total","4","0",683224.911157238,6442291.40694295
"Massif_central","M4","M4",1435.843788,"Souche","Résineux",70,NA,NA,"4","0",683225.391674932,6442294.51540742
"Massif_central","M4","M4",1433.265033,"Bois mort au sol","Résineux",30,"Perpandiculaire","Total","3","0",683224.730869461,6442312.06513258
"Massif_central","M4","M4",1431.340033,"Bois mort au sol","Résineux",50,"Axe de pente","Total","4","0",683240.318934741,6442315.02176467
"Massif_central","M4","M4",1491.047619,"Souche","Résineux",70,NA,NA,"5","0",683218.967549742,6442392.37917674
"Massif_central","M4","M4",1485.952381,"Bois mort au sol","Feuillus",10,"Perpandiculaire","Total","2","0",683214.790905079,6442390.05813785
"Massif_central","M4","M4",1493.904762,"Bois mort au sol","Feuillus",30,"Axe de pente","Partiel","3","0",683209.36909081,6442392.84935983
"Massif_central","M4","M4",1512.095238,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",683210.763525924,6442384.73800017
"Massif_central","M4","M4",1510.047619,"Bois mort au sol","Résineux",70,"Autre","Total","3","0",683215.569362049,6442386.94627376
"Massif_central","M4","M4",1512.761905,"Bois mort au sol","Résineux",45,"Axe de pente","Total","4","0",683212.721369382,6442381.28976018
"Massif_central","M4","M4",1514.380952,"Bois mort au sol","Résineux",100,"Perpandiculaire","Total","5","1",683210.367695842,6442383.85056659
"Massif_central","M4","M4",1506.714286,"Bois mort au sol","Résineux",10,"Axe de pente","Total","3","0",683208.309557691,6442379.30254965
"Massif_central","M4","M4",1501,"Bois mort au sol","Résineux",10,"Axe de pente","Total","3","0",683205.871795802,6442379.86445285
"Massif_central","M4","M4",1507,"Souche","Indéterminé",55,NA,NA,"5","0",683204.287870323,6442376.09259573
"Massif_central","M4","M4",1503,"Bois mort au sol","Résineux",70,"Axe de pente","Total","3","0",683200.601042206,6442380.32295333
"Massif_central","M4","M4",1506,"Souche","Résineux",100,NA,NA,"4","0",683197.692968189,6442381.55250879
"Massif_central","M4","M4",1529.047619,"Bois mort au sol","Résineux",10,"Perpandiculaire","Total","3","0",683204.295075715,6442378.75808587
"Massif_central","M4","M4",1523.809524,"Bois mort au sol","Résineux",35,"Autre","Partiel","3","0",683201.863319337,6442381.5412324
"Massif_central","M4","M4",1496,"Bois mort au sol","Résineux",50,"Perpandiculaire","Total","4","1",683185.817112303,6442383.69483086
"Massif_central","M4","M4",1503,"Bois mort au sol","Résineux",40,"Axe de pente","Total","5","0",683192.64926122,6442378.67851502
"Massif_central","M4","M4",1502,"Souche","Résineux",90,NA,NA,"5","0",683193.439725316,6442380.0091316
"Massif_central","M4","M4",1495.142857,"Bois mort au sol","Résineux",40,"Axe de pente","Partiel","5","0",683189.37450232,6442389.79366433
"Massif_central","M4","M4",1499,"Bois mort au sol","Résineux",17,"Axe de pente","Absent","2","0",683185.662746196,6442384.8058776
"Massif_central","M4","M4",1504.857143,"Souche","Résineux",55,NA,NA,"5","0",683183.077236191,6442388.92220236
"Massif_central","M4","M4",1518,"Bois mort au sol","Résineux",35,"Autre","Partiel","3","0",683189.611461082,6442390.12621191
"Massif_central","M4","M4",1534,"Bois mort au sol","Résineux",90,"Perpandiculaire","Absent","4","0",683190.930490282,6442383.23674359
"Massif_central","M4","M4",1511.190476,"Bois mort au sol","Résineux",12,"Axe de pente","Total","2","0",683185.265409703,6442383.3631352
"Massif_central","M4","M4",1514,"Bois mort au sol","Résineux",30,"Perpandiculaire","Total","4","0",683183.279025096,6442376.26048558
"Massif_central","M4","M4",1511.666667,"Bois mort au sol","Résineux",35,"Axe de pente","Total","4","0",683181.46684347,6442375.37688747
"Massif_central","M4","M4",1513,"Bois mort au sol","Indéterminé",11,"Perpandiculaire","Partiel","3","0",683180.996832264,6442376.15560007
"Massif_central","M4","M4",1516.761905,"Bois mort au sol","Résineux",55,"Axe de pente","Total","5","0",683178.164138463,6442376.16326872
"Massif_central","M4","M4",1520,"Bois mort au sol","Résineux",30,"Axe de pente","Partiel","4","0",683182.805406427,6442375.70645298
"Massif_central","M4","M4",1517,"Bois mort au sol","Feuillus",20,"Perpandiculaire","Absent","3","0",683184.386038674,6442378.25662166
"Massif_central","M4","M4",1517.047619,"Bois mort au sol","Résineux",65,"Perpandiculaire","Total","4","0",683181.552744567,6442378.04216459
"Massif_central","M4","M4",1511.952381,"Bois mort au sol","Résineux",0,"Autre","Total","4","0",683179.417400771,6442374.04968059
"Massif_central","M4","M4",1514.857143,"Bois mort au sol","Feuillus",25,"Perpandiculaire","Total","3","0",683181.14458372,6442372.60118724
"Massif_central","M4","M4",1505.380952,"Souche","Résineux",50,NA,NA,"4","0",683175.644985473,6442375.72583802
"Massif_central","M4","M4",1488.52381,"Bois mort au sol","Résineux",40,"Autre","Partiel","4","0",683167.921427077,6442371.19317783
"Massif_central","M4","M4",1487.857143,"Bois mort au sol","Résineux",25,"Axe de pente","Absent","3","0",683163.033264193,6442367.65240917
"Massif_central","M4","M4",1499.428571,"Bois mort au sol","Feuillus",40,"Perpandiculaire","Partiel","3","0",683152.939768035,6442359.68323997
"Massif_central","M4","M4",1494,"Bois mort au sol","Résineux",20,"Axe de pente","Total","3","0",683152.779384294,6442358.57304578
"Massif_central","M4","M4",1490,"Bois mort au sol","Feuillus",35,"Axe de pente","Total","3","0",683157.419760405,6442357.78302479
"Massif_central","M4","M4",1492,"Bois mort au sol","Feuillus",30,"Perpandiculaire","Absent","4","0",683156.246392733,6442360.34065248
"Massif_central","M4","M4",1490,"Bois mort au sol","Résineux",95,"Axe de pente","Partiel","4","0",683159.009137579,6442363.55398775
"Massif_central","M4","M4",1484.666667,"Souche","Résineux",60,NA,NA,"5","0",683163.035972849,6442368.65196797
"Massif_central","M4","M4",1498.416667,"Bois mort au sol","Feuillus",40,"Axe de pente","Total","3","0",683141.082903785,6442339.83513985
"Massif_central","M4","M4",1492,"Bois mort au sol","Feuillus",50,"Axe de pente","Total","4","0",683154.94947525,6442346.35024195
"Massif_central","M4","M4",1493,"Bois mort au sol","Feuillus",25,"Axe de pente","Total","3","0",683153.374243255,6442345.79919827
"Massif_central","M4","M4",1488.952381,"Bois mort au sol","Feuillus",15,"Autre","Total","3","0",683151.489385499,6442347.13706409
"Massif_central","M4","M4",1485.238095,"Bois mort au sol","Feuillus",30,"Axe de pente","Total",NA,"0",683148.26294571,6442347.03475115
"Massif_central","M4","M4",1482.047619,"Bois mort au sol","Résineux",80,"Axe de pente","Absent","3","1",683146.452859375,6442346.92859785
"Massif_central","M4","M4",1488.095238,"Bois mort au sol","Résineux",50,"Autre","Total","5","0",683136.058730525,6442344.18022793
"Massif_central","M4","M4",1494.380952,"Bois mort au sol","Résineux",120,"Axe de pente","Total","5","0",683131.246802408,6442339.75077373
"Massif_central","M4","M4",1488.333333,"Souche","Résineux",120,NA,NA,"4","0",683127.707422369,6442340.31569856
"Massif_central","M4","M4",1491.428571,"Bois mort au sol","Résineux",120,"Axe de pente","Total","3","0",683128.01734256,6442338.53785035
"Massif_central","M4","M4",1493,"Bois mort au sol","Résineux",25,"Axe de pente","Total","4","0",683127.624815263,6442338.872105
"Massif_central","M4","M4",1495.047619,"Bois mort au sol","Feuillus",25,"Perpandiculaire","Absent","1","0",683127.941672021,6442339.64868497
"Massif_central","M4","M4",1498.714286,"Bois mort au sol","Résineux",10,"Perpandiculaire","Total","2","0",683121.792969925,6442335.55605689
"Massif_central","M4","M4",1499.904762,"Bois mort au sol","Feuillus",15,"Autre","Total","3","0",683113.969809051,6442323.36039235
"Massif_central","M4","M4",1489.571429,"Bois mort au sol","Feuillus",65,"Axe de pente","Total","3","0",683106.901904684,6442328.48849926
"Massif_central","M4","M4",1487.666667,"Bois mort au sol","Résineux",15,"Autre","Total","3","0",683104.218709949,6442325.60815922
"Massif_central","M4","M4",1520.352941,"Bois mort au sol","Résineux",80,"Autre","Total","4","0",683104.125690555,6442291.40103191
"Massif_central","M4","M4",1505.619048,"Bois mort au sol","Feuillus",20,"Axe de pente","Total","2","0",683100.922782341,6442299.96158773
"Massif_central","M4","M4",1500,"Bois mort au sol","Résineux",30,"Autre","Total","4","0",683101.097373904,6442306.29169957
"Massif_central","M4","M4",1494.714286,"Bois mort au sol","Résineux",85,"Autre","Total","4","0",683110.158434819,6442310.70957887
"Massif_central","M4","M4",1494,"Bois mort au sol","Feuillus",15,"Axe de pente","Total","3","0",683107.260914396,6442315.82635037
"Massif_central","M4","M4",1502.047619,"Bois mort au sol","Résineux",35,"Axe de pente","Total","3","0",683114.714419971,6442307.80955986
"Massif_central","M4","M4",1498,"Bois mort au sol","Résineux",35,"Autre","Total","4","0",683111.077317504,6442301.37779556
"Massif_central","M4","M4",1496,"Bois mort au sol","Feuillus",12,"Perpandiculaire","Total","2","0",683106.992242565,6442303.83228522
"Massif_central","M4","M4",1498,"Bois mort au sol","Résineux",25,"Autre","Total","4","0",683107.069117666,6442303.16569867
"Massif_central","M4","M4",1492.904762,"Souche","Résineux",50,NA,NA,"5","0",683100.70967917,6442308.40294957
"Massif_central","M4","M4",1503,"Bois mort au sol","Résineux",100,"Axe de pente","Total","5","1",683094.724949907,6442306.7532862
"Massif_central","M4","M4",1492.428571,"Bois mort au sol","Feuillus",30,"Axe de pente","Total","4","0",683093.84216978,6442300.42510144
"Massif_central","M4","M4",1498,"Bois mort au sol","Résineux",25,"Axe de pente","Total","5","0",683094.934116734,6442296.86811677
"Massif_central","M4","M4",1496.857143,"Bois mort au sol","Feuillus",20,"Axe de pente","Total","4","0",683094.145736355,6442296.31494719
"Massif_central","M4","M4",1502.857143,"Bois mort au sol","Feuillus",35,"Autre","Total","3","0",683097.78467206,6442303.41307428
"Massif_central","M4","M4",1493.047619,"Souche","Résineux",60,NA,NA,"3","0",683100.29358919,6442300.07436197
"Massif_central","M4","M4",1498.380952,"Bois mort au sol","Résineux",30,"Autre","Total","4","0",683096.203078876,6442300.52974088
"Massif_central","M4","M4",1513,"Bois mort au sol","Résineux",130,"Perpandiculaire","Partiel","5","1",683078.8129723,6442300.46601343
"Massif_central","M4","M4",1518.904762,"Bois mort au sol","Feuillus",45,"Perpandiculaire","Partiel","4","0",683078.418327929,6442300.0228365
"Massif_central","M4","M4",1513.095238,"Bois mort au sol","Feuillus",45,"Perpandiculaire","Total","3","0",683077.800024545,6442304.1338487
"Massif_central","M4","M4",1513.47619,"Bois mort au sol","Feuillus",35,"Axe de pente","Total","3","0",683079.144355097,6442306.57357185
"Massif_central","M4","M4",1507.047619,"Bois mort au sol","Feuillus",20,"Axe de pente","Total","3","0",683080.559508129,6442306.12546639
"Massif_central","M4","M4",1493.142857,"Bois mort au sol","Résineux",40,"Axe de pente","Total","4","0",683083.871611791,6442308.78195827
"Massif_central","M4","M4",1503.714286,"Bois mort au sol","Résineux",50,"Axe de pente","Total","4","1",683072.779194692,6442309.70067141
"Massif_central","M4","M4",1517.47619,"Bois mort au sol","Feuillus",25,"Autre","Total","3","0",683084.617056415,6442293.56430797
"Massif_central","M4","M4",1490,"Souche","Résineux",80,NA,NA,"5","0",683091.048232074,6442285.77239782
"Massif_central","M4","M4",1457.285714,"Bois mort au sol","Feuillus",40,"Axe de pente","Partiel","3","0",683117.73243441,6442260.1553625
"Massif_central","M4","M4",1452.095238,"Bois mort au sol","Résineux",60,"Perpandiculaire","Total","5","0",683115.4471797,6442258.93987989
"Massif_central","M4","M4",1450,"Bois mort au sol","Résineux",15,"Perpandiculaire","Partiel","3","0",683122.596271437,6442254.70006508
